Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,58.02000045776367,58.13999938964844,56.52000045776367,56.91999816894531,44.59103012084961,1794400.0
2019-01-03,56.95000076293945,58.790000915527344,56.810001373291016,57.880001068115234,45.34310150146485,2293500.0
2019-01-04,57.93000030517578,58.70000076293945,57.560001373291016,57.59999847412109,45.12374114990234,2361900.0
2019-01-07,57.84000015258789,58.43999862670898,57.52000045776367,57.91999816894531,45.37442779541016,2718400.0
2019-01-08,58.15999984741211,58.77999877929688,57.84999847412109,58.5,45.82880783081055,3324100.0
2019-01-09,58.70000076293945,58.70000076293945,57.540000915527344,58.220001220703125,45.60945129394531,2002000.0
2019-01-10,58.2599983215332,59.54999923706055,57.91999816894531,59.290000915527344,46.44768905639648,2281600.0
2019-01-11,59.31999969482422,60.209999084472656,59.13999938964844,60.119998931884766,47.097923278808594,2112400.0
2019-01-14,59.970001220703125,60.22999954223633,59.59999847412109,60.08000183105469,47.06657791137695,2801300.0
2019-01-15,60.119998931884766,61.25,60.11000061035156,60.59999847412109,47.47394180297852,2378200.0
2019-01-16,60.630001068115234,61.04999923706055,60.22999954223633,60.65999984741211,47.52094268798828,2319400.0
2019-01-17,60.470001220703125,61.060001373291016,60.310001373291016,60.52999877929688,47.41909408569336,2175500.0
2019-01-18,60.790000915527344,61.15999984741211,60.380001068115234,61.040000915527344,47.81863784790039,2478900.0
2019-01-22,61.31999969482422,62.04999923706055,60.869998931884766,61.720001220703125,48.35135269165039,2384300.0
2019-01-23,61.63999938964844,61.93999862670898,61.220001220703125,61.91999816894531,48.50802612304688,1346200.0
2019-01-24,61.95000076293945,62.09999847412109,61.22999954223633,61.95000076293945,48.531517028808594,1098500.0
2019-01-25,62.02999877929688,62.43999862670898,61.72999954223633,62.43000030517578,48.90755844116211,1284700.0
2019-01-28,62.380001068115234,63.209999084472656,62.150001525878906,63.20000076293945,49.510780334472656,1585000.0
2019-01-29,62.959999084472656,63.560001373291016,62.65999984741211,63.540000915527344,49.777130126953125,1610400.0
2019-01-30,63.34000015258789,64.2699966430664,63.150001525878906,63.880001068115234,50.043495178222656,1622400.0
2019-01-31,63.810001373291016,64.73999786376953,63.20000076293945,64.48999786376953,50.521366119384766,4495300.0
2019-02-01,64.55000305175781,64.70999908447266,62.459999084472656,63.40999984741211,49.67527770996094,2026100.0
2019-02-04,63.25,63.59000015258789,62.630001068115234,63.540000915527344,49.777130126953125,1864500.0
2019-02-05,63.54999923706055,64.3499984741211,63.31999969482422,64.30999755859375,50.380348205566406,2173600.0
2019-02-06,64.4000015258789,64.4000015258789,63.45000076293945,63.869998931884766,50.0356559753418,1656500.0
2019-02-07,63.91999816894531,64.58999633789062,63.40999984741211,64.44999694824219,50.490020751953125,1715500.0
2019-02-08,63.86000061035156,64.27999877929688,62.560001373291016,64.2699966430664,50.34900665283203,2480100.0
2019-02-11,64.08999633789062,64.23999786376953,63.02000045776367,63.75,49.94164657592773,2504300.0
2019-02-12,63.650001525878906,63.68999862670898,62.7400016784668,63.43999862670898,49.69879531860352,3259500.0
2019-02-13,63.25,64.29000091552734,63.060001373291016,64.22000122070312,50.309837341308594,1875200.0
2019-02-14,64.29000091552734,64.91999816894531,64.0199966430664,64.73999786376953,50.71720504760742,2043500.0
2019-02-15,64.9800033569336,65.25,64.63999938964844,65.20999908447266,51.08540725708008,1925900.0
2019-02-19,65.08999633789062,65.19999694824219,64.56999969482422,64.7300033569336,50.70937728881836,1675200.0
2019-02-20,64.5999984741211,64.5999984741211,62.77999877929688,63.33000183105469,49.61261367797852,2512300.0
2019-02-21,63.09999847412109,64.0199966430664,62.619998931884766,63.97999954223633,50.121829986572266,2187700.0
2019-02-22,64.08999633789062,64.76000213623047,63.68999862670898,64.25,50.33334732055664,1176200.0
2019-02-25,64.38999938964844,64.44000244140625,63.38999938964844,63.470001220703125,49.72229766845703,1419700.0
2019-02-26,63.77000045776367,64.05999755859375,63.0,63.119998931884766,49.44809722900391,1199800.0
2019-02-27,62.81999969482422,63.13999938964844,62.16999816894531,63.130001068115234,49.4559326171875,1616600.0
2019-02-28,63.09999847412109,63.86000061035156,62.720001220703125,62.75,49.15824890136719,3079700.0
2019-03-01,62.68000030517578,62.90999984741211,61.400001525878906,62.290000915527344,48.79788589477539,2535200.0
2019-03-04,62.45000076293945,62.93000030517578,61.95000076293945,62.650001525878906,49.07990264892578,2054600.0
2019-03-05,62.650001525878906,63.13999938964844,62.459999084472656,62.459999084472656,48.931060791015625,1305700.0
2019-03-06,62.459999084472656,62.5,61.83000183105469,61.88999938964844,48.48452377319336,2223300.0
2019-03-07,62.119998931884766,62.61000061035156,61.56999969482422,61.84000015258789,48.44534683227539,1573300.0
2019-03-08,61.959999084472656,62.45000076293945,61.58000183105469,61.9900016784668,48.56285858154297,1101300.0
2019-03-11,62.119998931884766,63.22999954223633,62.119998931884766,63.18000030517578,49.4951057434082,1150400.0
2019-03-12,63.2599983215332,63.66999816894531,63.18999862670898,63.45000076293945,49.70662689208984,1590200.0
2019-03-13,63.61000061035156,63.84000015258789,63.38999938964844,63.52999877929688,49.7692985534668,1851300.0
2019-03-14,63.630001068115234,63.77000045776367,63.31999969482422,63.59000015258789,49.81631088256836,2211900.0
2019-03-15,63.630001068115234,63.91999816894531,62.36000061035156,62.59000015258789,49.03290939331055,3503700.0
2019-03-18,62.58000183105469,62.9900016784668,61.09000015258789,61.5099983215332,48.18683242797852,2691000.0
2019-03-19,61.45000076293945,61.4900016784668,60.7400016784668,61.08000183105469,47.8499755859375,2663700.0
2019-03-20,61.09999847412109,62.04999923706055,60.61000061035156,61.68000030517578,48.320011138916016,2398200.0
2019-03-21,61.63999938964844,63.7400016784668,61.5,63.709999084472656,49.910301208496094,3250000.0
2019-03-22,63.88999938964844,65.33999633789062,63.84000015258789,64.2300033569336,50.31767654418945,3413800.0
2019-03-25,64.25,64.9000015258789,63.88999938964844,64.69999694824219,50.68586730957031,2335200.0
2019-03-26,65.0,65.2699966430664,64.58000183105469,65.20999908447266,51.08540725708008,1514500.0
2019-03-27,64.9000015258789,65.33000183105469,64.26000213623047,64.27999877929688,50.356842041015625,2202900.0
2019-03-28,64.48999786376953,65.31999969482422,64.33000183105469,65.25,51.11674499511719,2176200.0
2019-03-29,64.51000213623047,64.6500015258789,63.58000183105469,63.810001373291016,50.6036491394043,2780600.0
2019-04-01,63.56999969482422,63.66999816894531,62.36000061035156,63.2599983215332,50.167476654052734,2257600.0
2019-04-02,63.29999923706055,63.650001525878906,62.43999862670898,63.61000061035156,50.44503784179688,2026500.0
2019-04-03,63.470001220703125,63.59000015258789,62.66999816894531,62.810001373291016,49.81060791015625,2196500.0
2019-04-04,62.93000030517578,62.93000030517578,61.81999969482422,62.400001525878906,49.485469818115234,1669000.0
2019-04-05,62.31999969482422,63.27999877929688,62.060001373291016,63.18000030517578,50.104034423828125,1378500.0
2019-04-08,63.25,63.4900016784668,62.18999862670898,62.209999084472656,49.33478927612305,1112800.0
2019-04-09,62.27000045776367,62.33000183105469,61.95000076293945,62.11000061035156,49.255489349365234,1131600.0
2019-04-10,62.43999862670898,62.93000030517578,62.209999084472656,62.59999847412109,49.64406967163086,1329200.0
2019-04-11,62.619998931884766,62.83000183105469,61.70000076293945,61.88999938964844,49.08100891113281,1576500.0
2019-04-12,61.7599983215332,62.040000915527344,61.04999923706055,62.02999877929688,49.19205474853516,1388000.0
2019-04-15,62.04999923706055,62.2599983215332,61.63999938964844,62.09999847412109,49.24755096435547,1322200.0
2019-04-16,62.0099983215332,62.08000183105469,59.5099983215332,59.75,47.3839111328125,2671600.0
2019-04-17,59.79999923706055,59.83000183105469,58.04999923706055,58.290000915527344,46.2260856628418,2662800.0
2019-04-18,58.27999877929688,59.31999969482422,58.040000915527344,59.02999877929688,46.812931060791016,1565900.0
2019-04-22,58.869998931884766,59.0,57.20000076293945,57.77000045776367,45.81371307373047,2943900.0
2019-04-23,58.15999984741211,58.709999084472656,57.810001373291016,58.38999938964844,46.30538940429688,2545100.0
2019-04-24,58.790000915527344,59.77000045776367,58.5099983215332,59.52000045776367,47.20152282714844,2701400.0
2019-04-25,59.41999816894531,60.040000915527344,59.08000183105469,59.47999954223633,47.1697998046875,2345900.0
2019-04-26,60.15999984741211,61.11000061035156,59.66999816894531,60.560001373291016,48.02628326416016,2163400.0
2019-04-29,60.56999969482422,60.91999816894531,59.77000045776367,59.900001525878906,47.50288009643555,1543000.0
2019-04-30,60.31999969482422,61.34999847412109,59.75,61.11000061035156,48.46245193481445,2790900.0
2019-05-01,61.2400016784668,61.880001068115234,60.90999984741211,61.119998931884766,48.47037887573242,1597400.0
2019-05-02,61.22999954223633,61.9900016784668,60.959999084472656,61.52999877929688,48.795528411865234,2198400.0
2019-05-03,61.75,62.58000183105469,61.470001220703125,62.47999954223633,49.54891204833984,1768000.0
2019-05-06,62.34000015258789,62.709999084472656,61.77999877929688,62.040000915527344,49.199974060058594,1193100.0
2019-05-07,62.02999877929688,62.09999847412109,60.470001220703125,60.970001220703125,48.35143280029297,1546700.0
2019-05-08,61.02000045776367,61.83000183105469,61.02000045776367,61.06999969482422,48.43072891235352,1466000.0
2019-05-09,61.09999847412109,61.7400016784668,60.59999847412109,61.68999862670898,48.92242050170898,943800.0
2019-05-10,61.650001525878906,62.650001525878906,61.52000045776367,62.54999923706055,49.60442352294922,912900.0
2019-05-13,62.27000045776367,63.5099983215332,62.25,63.41999816894531,50.29436492919922,1323700.0
2019-05-14,63.2599983215332,63.79999923706055,63.02999877929688,63.4900016784668,50.34988021850586,1165200.0
2019-05-15,63.5099983215332,64.36000061035156,63.5099983215332,64.19000244140625,50.90499114990234,1257700.0
2019-05-16,64.18000030517578,64.91999816894531,63.90999984741211,64.66999816894531,51.2856559753418,1294200.0
2019-05-17,64.47000122070312,65.02999877929688,64.19999694824219,64.97000122070312,51.52356719970703,1313900.0
2019-05-20,65.0,65.19999694824219,63.68999862670898,64.11000061035156,50.841552734375,1095600.0
2019-05-21,64.30000305175781,64.72000122070312,64.16000366210938,64.51000213623047,51.15877532958984,920900.0
2019-05-22,64.44999694824219,64.94999694824219,64.30000305175781,64.93000030517578,51.49185180664063,1050800.0
2019-05-23,64.83000183105469,65.58999633789062,64.6500015258789,65.58999633789062,52.0152473449707,1733100.0
2019-05-24,65.63999938964844,66.23999786376953,65.56999969482422,65.94000244140625,52.29282379150391,1189200.0
2019-05-28,66.19999694824219,66.41999816894531,64.68000030517578,64.69999694824219,51.309452056884766,2364400.0
2019-05-29,64.9000015258789,64.98999786376953,63.95000076293945,64.23999786376953,50.94465255737305,1430300.0
2019-05-30,64.30999755859375,64.76000213623047,63.810001373291016,64.16000366210938,50.88122177124024,1536300.0
2019-05-31,63.959999084472656,65.0199966430664,63.68000030517578,64.30000305175781,50.99224472045898,1959100.0
2019-06-03,64.58999633789062,64.80999755859375,64.04000091552734,64.1500015258789,50.87328338623047,2270900.0
2019-06-04,62.59999847412109,62.7400016784668,61.970001220703125,62.20000076293945,49.32686233520508,9923700.0
2019-06-05,62.58000183105469,63.79999923706055,62.2599983215332,63.77999877929688,50.579856872558594,5064900.0
2019-06-06,64.19000244140625,64.37000274658203,63.27000045776367,63.7599983215332,50.56399917602539,3302400.0
2019-06-07,64.37000274658203,64.9800033569336,63.880001068115234,64.62000274658203,51.24601364135742,2465700.0
2019-06-10,64.44999694824219,64.54000091552734,63.75,64.25,50.95258331298828,2244400.0
2019-06-11,64.31999969482422,64.48999786376953,63.59999847412109,64.48999786376953,51.14290618896485,2532400.0
2019-06-12,64.62999725341797,65.23999786376953,64.41999816894531,64.86000061035156,51.43634033203125,2554300.0
2019-06-13,64.86000061035156,65.43000030517578,64.66999816894531,65.43000030517578,51.888370513916016,1450000.0
2019-06-14,65.54000091552734,66.97000122070312,65.37000274658203,66.76000213623047,52.94311141967773,3743400.0
2019-06-17,66.94999694824219,68.63999938964844,66.80000305175781,68.5999984741211,54.40229797363281,3607300.0
2019-06-18,68.9000015258789,69.06999969482422,67.91000366210938,68.5999984741211,54.40229797363281,2530300.0
2019-06-19,68.4000015258789,69.94999694824219,67.88999938964844,69.6500015258789,55.2349853515625,2977900.0
2019-06-20,70.44999694824219,73.73999786376953,70.3499984741211,71.76000213623047,56.908302307128906,7832100.0
2019-06-21,71.77999877929688,71.77999877929688,69.77999877929688,70.31999969482422,55.76632308959961,7784500.0
2019-06-24,70.87999725341797,71.04000091552734,70.0999984741211,70.23999786376953,55.7028694152832,2843500.0
2019-06-25,70.41000366210938,71.12000274658203,69.41999816894531,69.44999694824219,55.07636260986328,3428100.0
2019-06-26,69.30000305175781,69.44999694824219,67.63999938964844,68.43000030517578,54.26747512817383,2897300.0
2019-06-27,68.77999877929688,69.44999694824219,68.6500015258789,69.41999816894531,55.05258560180664,2129000.0
2019-06-28,68.80999755859375,68.93000030517578,67.88999938964844,68.3499984741211,54.83038711547852,2814000.0
2019-07-01,68.58999633789062,68.7300033569336,66.58000183105469,67.91000366210938,54.4774055480957,2038600.0
2019-07-02,67.9800033569336,69.16000366210938,67.83999633789062,69.05999755859375,55.399940490722656,2797300.0
2019-07-03,69.37000274658203,70.63999938964844,69.27999877929688,70.51000213623047,56.56312561035156,1321200.0
2019-07-05,69.81999969482422,70.11000061035156,68.16000366210938,69.79000091552734,55.985538482666016,1497200.0
2019-07-08,69.73999786376953,70.38999938964844,69.62000274658203,70.0999984741211,56.23421859741211,2001800.0
2019-07-09,70.22000122070312,70.58000183105469,69.80999755859375,70.37999725341797,56.45883560180664,1833900.0
2019-07-10,70.72000122070312,71.08999633789062,70.22000122070312,70.86000061035156,56.84390258789063,2314400.0
2019-07-11,70.69000244140625,70.80000305175781,69.2699966430664,69.44000244140625,55.70476913452149,1768200.0
2019-07-12,69.44000244140625,69.68000030517578,68.5999984741211,69.12000274658203,55.44807052612305,2049400.0
2019-07-15,69.36000061035156,69.66000366210938,68.5,68.5999984741211,55.03092575073242,1451600.0
2019-07-16,68.33999633789062,68.3499984741211,67.58999633789062,68.16999816894531,54.68597412109375,1713400.0
2019-07-17,68.33999633789062,68.81999969482422,67.91999816894531,68.5999984741211,55.03092575073242,1614800.0
2019-07-18,68.4800033569336,69.06999969482422,68.23999786376953,68.9000015258789,55.27158737182617,1256700.0
2019-07-19,68.88999938964844,68.91999816894531,66.7699966430664,66.91999816894531,53.6832275390625,1958200.0
2019-07-22,67.08000183105469,67.62000274658203,66.72000122070312,67.29000091552734,53.98004150390625,1382400.0
2019-07-23,67.44000244140625,68.12999725341797,66.76000213623047,68.05999755859375,54.59772872924805,2113800.0
2019-07-24,68.25,68.25,67.11000061035156,67.87999725341797,54.45333480834961,1753300.0
2019-07-25,67.70999908447266,67.75,67.05999755859375,67.48999786376953,54.14047622680664,1803000.0
2019-07-26,67.62000274658203,68.26000213623047,65.68000030517578,67.02999877929688,53.7714729309082,2394200.0
2019-07-29,67.47000122070312,68.4800033569336,67.19000244140625,67.55000305175781,54.18861389160156,1586600.0
2019-07-30,67.44999694824219,68.26000213623047,67.3499984741211,67.69999694824219,54.3089485168457,986800.0
2019-07-31,67.7300033569336,68.2300033569336,66.61000061035156,67.29000091552734,53.98004150390625,1720900.0
2019-08-01,67.33000183105469,67.94999694824219,66.51000213623047,67.66999816894531,54.28487396240234,2069300.0
2019-08-02,67.76000213623047,69.18000030517578,67.76000213623047,68.83000183105469,55.215423583984375,1749600.0
2019-08-05,68.80999755859375,69.05999755859375,66.51000213623047,67.87000274658203,54.4453239440918,1779100.0
2019-08-06,67.80999755859375,69.2300033569336,67.1500015258789,68.76000213623047,55.159278869628906,1420000.0
2019-08-07,68.9800033569336,71.19000244140625,68.33000183105469,70.87000274658203,56.85192108154297,3300400.0
2019-08-08,70.61000061035156,71.87999725341797,70.0199966430664,71.87999725341797,57.66212844848633,2293300.0
2019-08-09,71.70999908447266,72.08999633789062,70.91000366210938,71.58000183105469,57.42147445678711,1793300.0
2019-08-12,71.5999984741211,72.22000122070312,71.16999816894531,71.62999725341797,57.46159362792969,1300500.0
2019-08-13,71.66999816894531,71.76000213623047,70.41999816894531,71.29000091552734,57.18883895874024,1496100.0
2019-08-14,71.44000244140625,71.97000122070312,70.80999755859375,71.44000244140625,57.309173583984375,2779200.0
2019-08-15,71.54000091552734,72.97000122070312,71.54000091552734,72.87999725341797,58.46434783935547,2079400.0
2019-08-16,72.7699966430664,73.44000244140625,72.69000244140625,73.19999694824219,58.72103500366211,1838600.0
2019-08-19,72.91000366210938,73.62000274658203,72.5199966430664,73.31999969482422,58.81730270385742,1566500.0
2019-08-20,73.7300033569336,73.75,72.5,72.5199966430664,58.175537109375,1466800.0
2019-08-21,72.47000122070312,72.93000030517578,71.68000030517578,72.66999816894531,58.29589080810547,1100800.0
2019-08-22,72.58999633789062,72.87999725341797,72.12999725341797,72.66000366210938,58.28785705566406,1064100.0
2019-08-23,72.69999694824219,73.4000015258789,71.66000366210938,71.98999786376953,57.75037384033203,1502700.0
2019-08-26,72.37000274658203,73.01000213623047,71.75,72.93000030517578,58.50444412231445,1960000.0
2019-08-27,73.30000305175781,73.9000015258789,72.73999786376953,72.80000305175781,58.400169372558594,1794600.0
2019-08-28,72.87000274658203,73.11000061035156,72.4000015258789,72.81999969482422,58.41619873046875,1288600.0
2019-08-29,73.08000183105469,73.66000366210938,72.72000122070312,73.62000274658203,59.05797958374024,1460700.0
2019-08-30,73.7300033569336,73.88999938964844,73.19999694824219,73.38999938964844,58.87346267700195,1073900.0
2019-09-03,73.16999816894531,74.7300033569336,73.01000213623047,74.61000061035156,59.85215377807617,1594300.0
2019-09-04,75.0,75.4000015258789,74.73999786376953,75.0199966430664,60.181060791015625,1324900.0
2019-09-05,74.56999969482422,74.77999877929688,73.33999633789062,74.62000274658203,59.860164642333984,2018500.0
2019-09-06,74.62999725341797,75.29000091552734,74.47000122070312,75.2300033569336,60.349517822265625,1428400.0
2019-09-09,74.77999877929688,75.16000366210938,73.5199966430664,73.93000030517578,59.30665969848633,1342500.0
2019-09-10,73.25,73.47000122070312,71.37999725341797,71.95999908447266,57.72631454467773,2697700.0
2019-09-11,71.58000183105469,72.33000183105469,70.81999969482422,71.45999908447266,57.3252182006836,3305600.0
2019-09-12,72.18000030517578,72.87999725341797,71.12000274658203,71.16999816894531,57.09257888793945,2892500.0
2019-09-13,70.87999725341797,71.58999633789062,69.69000244140625,69.9800033569336,56.137969970703125,3402200.0
2019-09-16,70.0,71.0,69.91999816894531,70.86000061035156,56.84390258789063,2286100.0
2019-09-17,71.44999694824219,73.0,71.44999694824219,72.9800033569336,58.5445671081543,1673400.0
2019-09-18,73.41000366210938,73.41000366210938,71.75,72.51000213623047,58.16753005981445,1461600.0
2019-09-19,72.7300033569336,72.88999938964844,72.16000366210938,72.2699966430664,57.97499084472656,1387700.0
2019-09-20,72.4800033569336,72.62999725341797,71.91999816894531,72.20999908447266,57.92686080932617,4720000.0
2019-09-23,72.13999938964844,73.0,72.13999938964844,72.62999725341797,58.2637825012207,1676100.0
2019-09-24,72.88999938964844,73.12999725341797,71.91999816894531,72.45999908447266,58.12741470336914,1628700.0
2019-09-25,72.5199966430664,73.08000183105469,72.2699966430664,72.83999633789062,58.4322395324707,1115000.0
2019-09-26,73.13999938964844,74.12000274658203,73.02999877929688,73.7300033569336,59.14622116088867,997200.0
2019-09-27,73.83000183105469,73.94999694824219,72.98999786376953,73.6500015258789,59.082027435302734,1174800.0
2019-09-30,73.02999877929688,73.5999984741211,72.80999755859375,73.02999877929688,59.22231674194336,1479900.0
