Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,114.79000091552734,115.43000030517578,112.75,114.87999725341795,105.29557037353516,4247100.0
2019-01-03,114.72000122070312,114.73999786376952,111.0999984741211,111.30999755859376,102.02342224121094,4203300.0
2019-01-04,112.20999908447266,114.83999633789062,111.73999786376952,114.66000366210938,105.0939483642578,5795200.0
2019-01-07,112.37000274658205,116.44000244140624,112.0500030517578,115.27999877929688,105.66222381591795,7749600.0
2019-01-08,115.69000244140624,116.41999816894533,114.5199966430664,116.33999633789062,106.63375854492188,3428900.0
2019-01-09,116.37000274658205,118.22000122070312,116.22000122070312,117.20999908447266,107.4311981201172,5820100.0
2019-01-10,117.08999633789062,117.22000122070312,114.97000122070312,115.94000244140624,106.2671356201172,4282300.0
2019-01-11,115.2699966430664,116.20999908447266,115.0999984741211,116.18000030517578,106.48712921142578,2648800.0
2019-01-14,115.1999969482422,115.25,114.33000183105467,114.68000030517578,105.1122589111328,4404600.0
2019-01-15,113.91000366210938,118.22000122070312,113.4000015258789,117.08999633789062,107.32120513916016,5097700.0
2019-01-16,116.98999786376952,118.06999969482422,116.4800033569336,116.8000030517578,107.0553970336914,2920600.0
2019-01-17,116.80999755859376,119.1999969482422,116.5500030517578,119.16000366210938,109.21849822998048,4401900.0
2019-01-18,115.58000183105467,116.9000015258789,115.0199966430664,116.58999633789062,106.8629150390625,8887000.0
2019-01-22,115.69000244140624,117.11000061035156,115.69000244140624,117.08999633789062,107.32120513916016,4377500.0
2019-01-23,117.11000061035156,118.9000015258789,116.91999816894533,118.79000091552734,108.8793716430664,4012100.0
2019-01-24,118.22000122070312,118.22000122070312,114.1999969482422,114.98999786376952,105.39640045166016,6946200.0
2019-01-25,115.33999633789062,115.3499984741211,114.04000091552734,114.97000122070312,105.3780746459961,4599100.0
2019-01-28,114.72000122070312,115.11000061035156,113.54000091552734,115.02999877929688,105.4330596923828,3590900.0
2019-01-29,114.38999938964844,115.9499969482422,113.91000366210938,115.70999908447266,106.05633544921876,3767400.0
2019-01-30,115.52999877929688,117.08000183105467,115.52999877929688,116.94000244140624,107.18372344970705,4362900.0
2019-01-31,116.94000244140624,120.13999938964844,116.7300033569336,119.86000061035156,109.860107421875,5746100.0
2019-02-01,120.31999969482422,120.98999786376952,119.12999725341795,120.88999938964844,110.8041763305664,4171500.0
2019-02-04,121.20999908447266,121.83999633789062,118.69000244140624,120.16999816894533,110.14423370361328,4518400.0
2019-02-05,120.72000122070312,121.73999786376952,120.4000015258789,120.43000030517578,110.38253021240234,8832400.0
2019-02-06,118.66999816894533,120.81999969482422,117.73999786376952,119.2699966430664,109.3193130493164,7421000.0
2019-02-07,119.0,119.33000183105467,116.86000061035156,117.5,107.6969985961914,7935000.0
2019-02-08,117.7300033569336,121.43000030517578,117.4499969482422,119.5999984741211,109.6218032836914,16195100.0
2019-02-11,119.1999969482422,119.94000244140624,117.04000091552734,118.01000213623048,108.1644515991211,7203100.0
2019-02-12,117.76000213623048,119.9000015258789,117.5,119.48999786376952,109.52096557617188,6975500.0
2019-02-13,119.5999984741211,120.27999877929688,118.11000061035156,119.6500015258789,109.6676025390625,12738600.0
2019-02-14,118.94000244140624,121.25,118.8000030517578,120.75,111.2756805419922,17847000.0
2019-02-15,121.18000030517578,122.4800033569336,120.4000015258789,122.4800033569336,112.86996459960938,10366400.0
2019-02-19,121.30999755859376,123.33000183105467,121.3000030517578,122.12999725341795,112.54742431640624,17861300.0
2019-02-20,122.37999725341795,123.0500030517578,121.61000061035156,122.66000366210938,113.03585052490234,19880300.0
2019-02-21,122.05999755859376,123.76000213623048,121.8000030517578,122.72000122070312,113.09113311767578,20798700.0
2019-02-22,122.7300033569336,124.73999786376952,122.6500015258789,124.0,114.27071380615234,19574000.0
2019-02-25,124.0999984741211,124.66999816894533,123.47000122070312,123.88999938964844,114.16932678222656,13682400.0
2019-02-26,123.86000061035156,125.16000366210938,123.31999969482422,124.66999816894533,114.8881378173828,20790900.0
2019-02-27,124.48999786376952,126.4800033569336,124.08000183105467,125.68000030517578,115.8188705444336,32135600.0
2019-02-28,125.5199966430664,127.7699966430664,125.1999969482422,126.29000091552734,116.38102722167967,36023600.0
2019-03-01,127.25,129.4199981689453,126.58000183105467,128.83999633789062,118.7309341430664,43290900.0
2019-03-04,130.50999450683594,130.50999450683594,125.33999633789062,127.45999908447266,117.45921325683594,59468600.0
2019-03-05,128.39999389648438,128.8699951171875,126.72000122070312,128.49000549316406,118.4084014892578,53212600.0
2019-03-06,128.75,128.7899932861328,125.38999938964844,126.68000030517578,116.74040985107422,74822500.0
2019-03-07,126.41000366210938,127.19000244140624,125.12999725341795,126.33999633789062,116.4271011352539,60615600.0
2019-03-08,126.37000274658205,126.9800033569336,125.25,126.6999969482422,116.75885009765624,50169800.0
2019-03-11,122.8000030517578,124.91000366210938,122.51000213623048,123.5,113.80992126464844,61771200.0
2019-03-12,123.5,124.0199966430664,122.68000030517578,123.5,113.80992126464844,8077600.0
2019-03-13,124.5999984741211,130.75,123.16000366210938,124.30999755859376,114.55636596679688,68139300.0
2019-03-14,124.9800033569336,124.9800033569336,122.51000213623048,123.08000183105467,113.42290496826172,42768700.0
2019-03-15,123.0999984741211,124.16000366210938,121.95999908447266,123.94000244140624,114.21540069580078,47331000.0
2019-03-18,123.98999786376952,125.3499984741211,123.5,125.23999786376952,115.41342163085938,16052200.0
2019-03-19,125.26000213623048,126.6500015258789,125.13999938964844,126.58999633789062,116.65748596191406,13726300.0
2019-03-20,127.54000091552734,129.10000610351562,126.83000183105467,128.16000366210938,118.10430908203124,7520700.0
2019-03-21,126.87999725341795,128.97999572753906,126.63999938964844,128.30999755859375,118.24253845214844,5704300.0
2019-03-22,128.72999572753906,129.47999572753906,127.43000030517578,128.3000030517578,118.23332977294922,15332900.0
2019-03-25,128.61000061035156,130.5800018310547,128.41000366210938,129.8699951171875,119.6801300048828,5972800.0
2019-03-26,130.24000549316406,132.1300048828125,129.6999969482422,131.02000427246094,120.73988342285156,5872900.0
2019-03-27,130.9600067138672,131.55999755859375,128.52000427246094,128.77000427246094,118.66645050048828,7675100.0
2019-03-28,129.33999633789062,129.89999389648438,128.8699951171875,128.9499969482422,118.83231353759766,6112900.0
2019-03-29,129.00999450683594,129.94000244140625,128.97999572753906,129.75999450683594,119.5787353515625,5729100.0
2019-04-01,130.7100067138672,131.35000610351562,129.0500030517578,129.0500030517578,118.92444610595705,5132300.0
2019-04-02,129.0399932861328,129.57000732421875,128.24000549316406,129.32000732421875,119.17326354980467,3214600.0
2019-04-03,129.11000061035156,129.25,126.83999633789062,127.0500030517578,117.08139038085938,4425300.0
2019-04-04,127.33999633789062,127.3499984741211,124.61000061035156,125.61000061035156,115.75436401367188,5539800.0
2019-04-05,126.48999786376952,127.01000213623048,125.61000061035156,126.98999786376952,117.02609252929688,4656400.0
2019-04-08,126.5,127.27999877929688,126.08999633789062,127.16000366210938,117.18276977539062,3430900.0
